No,Nama File,Kategori,Kode Kat,Nama Sampah,Nama Folder,Dapat Terurai,Waktu Urai,Daur Ulang,Nilai Jual,Kesulitan Daur Ulang,Nilai Jual (Rp/kg),Biaya Proses (Rp/kg),Emisi CO2e (kg),Potensi Pengolahan,Jenis Bahaya,Metode Pengumpulan,waktu_urai_bulan,kategori_urai,kesulitan_encoded,nilai_jual_encoded,biaya_proses_encoded,beban_biaya_score,high_cost_burden,potensi_pengolahan_enc,jenis_bahaya_enc,metode_pengumpulan_enc,kategori_enc,Struktur_Biaya,env_impact_score,econ_burden_score,recyclability_index
5220,tutup_botol_aluminium_120,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5221,tutup_botol_aluminium_121,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5222,tutup_botol_aluminium_122,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5223,tutup_botol_aluminium_123,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5224,tutup_botol_aluminium_124,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5225,tutup_botol_aluminium_125,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5226,tutup_botol_aluminium_126,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5227,tutup_botol_aluminium_127,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5228,tutup_botol_aluminium_128,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5229,tutup_botol_aluminium_129,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5230,tutup_botol_aluminium_130,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5231,tutup_botol_aluminium_131,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5232,tutup_botol_aluminium_132,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5233,tutup_botol_aluminium_133,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5234,tutup_botol_aluminium_134,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5235,tutup_botol_aluminium_135,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5236,tutup_botol_aluminium_136,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5237,tutup_botol_aluminium_137,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5238,tutup_botol_aluminium_138,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5239,tutup_botol_aluminium_139,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5240,tutup_botol_aluminium_140,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5241,tutup_botol_aluminium_141,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5242,tutup_botol_aluminium_142,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5243,tutup_botol_aluminium_143,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5244,tutup_botol_aluminium_144,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5245,tutup_botol_aluminium_145,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5246,tutup_botol_aluminium_146,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5247,tutup_botol_aluminium_147,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5248,tutup_botol_aluminium_148,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5249,tutup_botol_aluminium_149,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5250,tutup_botol_aluminium_150,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5251,tutup_botol_aluminium_151,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5252,tutup_botol_aluminium_152,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5253,tutup_botol_aluminium_153,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5254,tutup_botol_aluminium_154,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5255,tutup_botol_aluminium_155,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5256,tutup_botol_aluminium_156,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5257,tutup_botol_aluminium_157,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5258,tutup_botol_aluminium_158,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5259,tutup_botol_aluminium_159,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5260,tutup_botol_aluminium_160,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5261,tutup_botol_aluminium_161,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5262,tutup_botol_aluminium_162,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5263,tutup_botol_aluminium_163,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5264,tutup_botol_aluminium_164,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5265,tutup_botol_aluminium_165,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5266,tutup_botol_aluminium_166,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5267,tutup_botol_aluminium_167,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5268,tutup_botol_aluminium_168,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5269,tutup_botol_aluminium_169,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5270,tutup_botol_aluminium_170,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5271,tutup_botol_aluminium_171,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5272,tutup_botol_aluminium_172,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5273,tutup_botol_aluminium_173,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5274,tutup_botol_aluminium_174,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5275,tutup_botol_aluminium_175,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5276,tutup_botol_aluminium_176,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5277,tutup_botol_aluminium_177,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5278,tutup_botol_aluminium_178,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5279,tutup_botol_aluminium_179,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5280,tutup_botol_aluminium_180,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5281,tutup_botol_aluminium_181,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5282,tutup_botol_aluminium_182,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5283,tutup_botol_aluminium_183,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5284,tutup_botol_aluminium_184,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5285,tutup_botol_aluminium_185,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5286,tutup_botol_aluminium_186,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
5287,tutup_botol_aluminium_187,Anorganik,ANO,Tutup botol aluminium,tutup_botol_aluminium,0,80-100 tahun,1,1,Sulit,Sedang (Rp 500-2.000/kg),Tinggi (> Rp 2.000/kg),0.95,Bahan Baku Industri,Fisik,Pengepul,1080.0,Lama,3,2,4,6,0,0,1,2,0,"Biaya Operasional Tinggi
(High-Cost Burden)",0.44251012285995533,0.72,0.64
