No,Nama File,Kategori,Kode Kat,Nama Sampah,Nama Folder,Dapat Terurai,Waktu Urai,Daur Ulang,Nilai Jual,Kesulitan Daur Ulang,Nilai Jual (Rp/kg),Biaya Proses (Rp/kg),Emisi CO2e (kg),Potensi Pengolahan,Jenis Bahaya,Metode Pengumpulan,waktu_urai_bulan,kategori_urai,kesulitan_encoded,nilai_jual_encoded,biaya_proses_encoded,beban_biaya_score,high_cost_burden,potensi_pengolahan_enc,jenis_bahaya_enc,metode_pengumpulan_enc,kategori_enc
7655,kantong_kresek_155,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7656,kantong_kresek_156,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7657,kantong_kresek_157,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7658,kantong_kresek_158,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7659,kantong_kresek_159,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7660,kantong_kresek_160,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7661,kantong_kresek_161,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7662,kantong_kresek_162,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7663,kantong_kresek_163,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7664,kantong_kresek_164,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7665,kantong_kresek_165,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7666,kantong_kresek_166,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7667,kantong_kresek_167,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7668,kantong_kresek_168,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7669,kantong_kresek_169,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7670,kantong_kresek_170,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7671,kantong_kresek_171,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7672,kantong_kresek_172,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7673,kantong_kresek_173,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7674,kantong_kresek_174,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7675,kantong_kresek_175,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7676,kantong_kresek_176,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7677,kantong_kresek_177,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7678,kantong_kresek_178,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7679,kantong_kresek_179,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7680,kantong_kresek_180,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7681,kantong_kresek_181,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7682,kantong_kresek_182,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7683,kantong_kresek_183,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7684,kantong_kresek_184,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7685,kantong_kresek_185,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7686,kantong_kresek_186,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7687,kantong_kresek_187,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7688,kantong_kresek_188,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7689,kantong_kresek_189,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7690,kantong_kresek_190,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7691,kantong_kresek_191,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7692,kantong_kresek_192,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7693,kantong_kresek_193,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7694,kantong_kresek_194,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7695,kantong_kresek_195,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7696,kantong_kresek_196,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7697,kantong_kresek_197,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7698,kantong_kresek_198,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7699,kantong_kresek_199,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7700,kantong_kresek_200,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7701,kantong_kresek_201,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7702,kantong_kresek_202,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7703,kantong_kresek_203,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7704,kantong_kresek_204,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7705,kantong_kresek_205,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7706,kantong_kresek_206,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7707,kantong_kresek_207,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7708,kantong_kresek_208,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7709,kantong_kresek_209,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7710,kantong_kresek_210,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7711,kantong_kresek_211,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7712,kantong_kresek_212,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7713,kantong_kresek_213,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7714,kantong_kresek_214,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7715,kantong_kresek_215,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7716,kantong_kresek_216,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7717,kantong_kresek_217,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7718,kantong_kresek_218,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7719,kantong_kresek_219,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7720,kantong_kresek_220,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7721,kantong_kresek_221,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7722,kantong_kresek_222,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7723,kantong_kresek_223,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7724,kantong_kresek_224,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7725,kantong_kresek_225,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7726,kantong_kresek_226,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7727,kantong_kresek_227,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7728,kantong_kresek_228,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7729,kantong_kresek_229,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7730,kantong_kresek_230,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7731,kantong_kresek_231,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7732,kantong_kresek_232,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7733,kantong_kresek_233,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7734,kantong_kresek_234,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7735,kantong_kresek_235,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7736,kantong_kresek_236,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7737,kantong_kresek_237,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7738,kantong_kresek_238,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7739,kantong_kresek_239,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7740,kantong_kresek_240,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7741,kantong_kresek_241,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7742,kantong_kresek_242,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7743,kantong_kresek_243,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
7744,kantong_kresek_244,Anorganik,ANO,Kantong kresek,kantong_kresek,0,500+ tahun,1,0,Sangat Sulit,Rendah (< Rp 500/kg),Sangat Tinggi (> Rp 5.000/kg),1.99,Kerajinan tangan,Lingkungan,Drop Box,6000.0,Lama,4,1,5,6,0,1,3,1,0
